id,timestamp,season,holiday,workingday,weather,temp,temp_feel,humidity,windspeed,demand
7247,01-05-2018 07:00,summer,No,Yes,Mist,20.5,24.24,94,16.9979,5.129898715
7248,01-05-2018 08:00,summer,No,Yes,Mist,21.32,25,94,19.0012,6.32256524
7249,01-05-2018 09:00,summer,No,Yes,Mist,,25.76,88,12.998,5.855071922
7250,01-05-2018 10:00,summer,No,Yes,Clear or partly cloudy,25.42,29.545,78,16.9979,5.159055299
7251,01-05-2018 11:00,summer,No,Yes,Mist,27.06,31.06,65,19.0012,5.433722004
7252,01-05-2018 12:00,summer,No,Yes,Mist,,32.575,58,15.0013,5.59471138
7253,01-05-2018 13:00,summer,No,Yes,Mist,29.52,33.335,51,15.0013,5.517452896
7254,01-05-2018 14:00,summer,No,Yes,Mist,,33.335,48,16.9979,5.318119994
7255,01-05-2018 15:00,summer,No,Yes,Mist,30.34,33.335,45,15.0013,5.455321115
7256,01-05-2018 16:00,summer,No,Yes,Clear or partly cloudy,30.34,33.335,45,12.998,5.869296913
7257,01-05-2018 17:00,summer,No,Yes,Clear or partly cloudy,30.34,33.335,48,6.0032,6.523562306
7258,01-05-2018 18:00,summer,No,Yes,Clear or partly cloudy,28.7,32.575,54,8.9981,6.610696045
7259,01-05-2018 19:00,summer,No,Yes,Clear or partly cloudy,28.7,32.575,54,8.9981,6.188264123
7260,01-05-2018 20:00,summer,No,Yes,Clear or partly cloudy,27.06,31.06,61,,5.814130532
7261,01-05-2018 21:00,summer,No,Yes,Clear or partly cloudy,26.24,30.305,65,8.9981,5.641907071
7262,01-05-2018 22:00,summer,No,Yes,Clear or partly cloudy,26.24,30.305,65,0,5.351858133
7263,01-05-2018 23:00,summer,No,Yes,Clear or partly cloudy,24.6,28.79,78,0,4.553876892
7264,02-05-2018 00:00,summer,No,Yes,Clear or partly cloudy,24.6,28.79,78,7.0015,3.850147602
7265,02-05-2018 01:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,83,0,2.708050201
7266,02-05-2018 02:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,83,0,2.772588722
7267,02-05-2018 03:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,83,6.0032,1.791759469
7268,02-05-2018 04:00,summer,No,Yes,Clear or partly cloudy,22.14,25.76,88,,1.386294361
7269,02-05-2018 05:00,summer,No,Yes,Clear or partly cloudy,,25.76,90,8.9981,3.496507561
7270,02-05-2018 06:00,summer,No,Yes,Light snow or rain,22.96,26.515,84,0,4.787491743
7271,02-05-2018 07:00,summer,No,Yes,Mist,22.14,25.76,88,12.998,5.880532986
7272,02-05-2018 08:00,summer,No,Yes,Mist,22.96,26.515,88,0,6.501289671
7273,02-05-2018 09:00,summer,No,Yes,Mist,22.96,26.515,88,0,5.752572639
7274,02-05-2018 10:00,summer,No,Yes,Mist,23.78,27.275,83,7.0015,5.164785974
7275,02-05-2018 11:00,summer,No,Yes,Mist,23.78,27.275,81,8.9981,5.214935758
7276,02-05-2018 12:00,summer,No,Yes,Mist,,27.275,83,15.0013,5.501258211
7277,02-05-2018 13:00,summer,No,Yes,Mist,23.78,27.275,78,12.998,5.429345629
7278,02-05-2018 14:00,summer,No,Yes,Clear or partly cloudy,25.42,30.305,69,6.0032,5.480638923
7279,02-05-2018 15:00,summer,No,Yes,Clear or partly cloudy,26.24,30.305,65,12.998,5.545177444
7280,02-05-2018 16:00,summer,No,Yes,Clear or partly cloudy,26.24,30.305,65,11.0014,5.905361848
7281,02-05-2018 17:00,summer,No,Yes,Clear or partly cloudy,24.6,29.545,73,16.9979,6.591673732
7282,02-05-2018 18:00,summer,No,Yes,Clear or partly cloudy,,26.515,73,15.0013,6.70073111
7283,02-05-2018 19:00,summer,No,Yes,Clear or partly cloudy,22.14,25.76,77,16.9979,6.222576268
7284,02-05-2018 20:00,summer,No,Yes,Clear or partly cloudy,21.32,25,77,16.9979,5.823045895
7285,02-05-2018 21:00,summer,No,Yes,Clear or partly cloudy,21.32,25,77,15.0013,5.476463552
7286,02-05-2018 22:00,summer,No,Yes,Clear or partly cloudy,20.5,24.24,82,15.0013,5.153291594
7287,02-05-2018 23:00,summer,No,Yes,Mist,20.5,24.24,77,16.9979,4.584967479
7288,03-05-2018 00:00,summer,No,Yes,Mist,19.68,23.485,82,15.0013,4.49980967
7289,03-05-2018 01:00,summer,No,Yes,Mist,18.86,,88,,3.17805383
7290,03-05-2018 02:00,summer,No,Yes,Mist,18.86,22.725,88,8.9981,2.833213344
7291,03-05-2018 03:00,summer,No,Yes,Mist,18.86,22.725,88,0,1.791759469
7292,03-05-2018 04:00,summer,No,Yes,Mist,,22.725,88,16.9979,0.693147181
7293,03-05-2018 05:00,summer,No,Yes,Mist,18.86,22.725,88,16.9979,3.044522438
7294,03-05-2018 06:00,summer,No,Yes,Mist,18.86,22.725,88,11.0014,4.912654886
7295,03-05-2018 07:00,summer,No,Yes,Light snow or rain,,21.97,94,7.0015,5.950642553
7296,03-05-2018 08:00,summer,No,Yes,Light snow or rain,18.86,22.725,88,12.998,6.440946541
7297,03-05-2018 09:00,summer,No,Yes,Mist,19.68,23.485,88,7.0015,5.717027701
7298,03-05-2018 10:00,summer,No,Yes,Mist,,25,77,0,5.123963979
7299,03-05-2018 11:00,summer,No,Yes,Clear or partly cloudy,22.14,25.76,77,0,5.303304908
7300,03-05-2018 12:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,73,8.9981,5.707110265
7301,03-05-2018 13:00,summer,No,Yes,Clear or partly cloudy,24.6,29.545,69,12.998,5.579729826
7302,03-05-2018 14:00,summer,No,Yes,Clear or partly cloudy,26.24,30.305,65,12.998,5.318119994
7303,03-05-2018 15:00,summer,No,Yes,Clear or partly cloudy,27.06,31.06,61,12.998,5.645446898
7304,03-05-2018 16:00,summer,No,Yes,Clear or partly cloudy,27.88,31.82,57,11.0014,5.913503006
7305,03-05-2018 17:00,summer,No,Yes,Clear or partly cloudy,29.52,33.335,54,8.9981,6.556778356
7306,03-05-2018 18:00,summer,No,Yes,Clear or partly cloudy,29.52,33.335,58,8.9981,6.559615237
7307,03-05-2018 19:00,summer,No,Yes,Clear or partly cloudy,28.7,32.575,61,12.998,6.257667588
7308,03-05-2018 20:00,summer,No,Yes,Clear or partly cloudy,26.24,30.305,73,12.998,6.040254711
7309,03-05-2018 21:00,summer,No,Yes,Clear or partly cloudy,,29.545,78,8.9981,5.700443573
7310,03-05-2018 22:00,summer,No,Yes,Clear or partly cloudy,25.42,29.545,78,0,5.505331536
7311,03-05-2018 23:00,summer,No,Yes,Clear or partly cloudy,24.6,28.03,83,,4.795790546
7312,04-05-2018 00:00,summer,No,Yes,Clear or partly cloudy,24.6,28.79,78,22.0028,4.48863637
7313,04-05-2018 01:00,summer,No,Yes,Clear or partly cloudy,,28.79,78,7.0015,3.871201011
7314,04-05-2018 02:00,summer,No,Yes,Clear or partly cloudy,23.78,27.275,83,8.9981,2.397895273
7315,04-05-2018 03:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,88,15.0013,2.63905733
7316,04-05-2018 04:00,summer,No,Yes,Clear or partly cloudy,,26.515,88,12.998,1.386294361
7317,04-05-2018 05:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,88,12.998,3.17805383
7318,04-05-2018 06:00,summer,No,Yes,Clear or partly cloudy,22.14,25.76,94,7.0015,4.905274778
7319,04-05-2018 07:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,88,0,5.874930731
7320,04-05-2018 08:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,88,0,6.426488457
7321,04-05-2018 09:00,summer,No,Yes,Clear or partly cloudy,24.6,28.79,78,0,5.683579767
7322,04-05-2018 10:00,summer,No,Yes,Mist,25.42,29.545,73,8.9981,5.293304825
7323,04-05-2018 11:00,summer,No,Yes,Mist,28.7,32.575,61,0,5.552959585
7324,04-05-2018 12:00,summer,No,Yes,Light snow or rain,25.42,29.545,78,23.9994,5.141663557
7325,04-05-2018 13:00,summer,No,Yes,Mist,26.24,30.305,73,0,5.627621114
7326,04-05-2018 14:00,summer,No,Yes,Mist,27.06,31.06,74,19.0012,5.488937726
7327,04-05-2018 15:00,summer,No,Yes,Mist,,34.09,62,7.0015,5.837730447
7328,04-05-2018 16:00,summer,No,Yes,Clear or partly cloudy,31.16,34.09,48,11.0014,6.086774727
7329,04-05-2018 17:00,summer,No,Yes,Clear or partly cloudy,,32.575,54,31.0009,6.466144724
7330,04-05-2018 18:00,summer,No,Yes,Clear or partly cloudy,28.7,32.575,54,31.0009,6.463029457
7331,04-05-2018 19:00,summer,No,Yes,Clear or partly cloudy,28.7,32.575,51,8.9981,6.11368218
7332,04-05-2018 20:00,summer,No,Yes,Clear or partly cloudy,27.88,31.82,51,7.0015,5.746203191
7333,04-05-2018 21:00,summer,No,Yes,Clear or partly cloudy,26.24,30.305,69,12.998,5.459585514
7334,04-05-2018 22:00,summer,No,Yes,Clear or partly cloudy,24.6,28.03,83,8.9981,5.446737372
7335,04-05-2018 23:00,summer,No,Yes,Clear or partly cloudy,24.6,28.03,83,6.0032,5.545177444
7336,05-05-2018 00:00,summer,No,No,Clear or partly cloudy,24.6,28.03,83,0,5.030437921
7337,05-05-2018 01:00,summer,No,No,Clear or partly cloudy,24.6,28.03,83,0,4.672828834
7338,05-05-2018 02:00,summer,No,No,Clear or partly cloudy,,27.275,88,0,4.317488114
7339,05-05-2018 03:00,summer,No,No,Clear or partly cloudy,,27.275,83,0,3.465735903
7340,05-05-2018 04:00,summer,No,No,Clear or partly cloudy,,26.515,88,7.0015,2.197224577
7341,05-05-2018 05:00,summer,No,No,Clear or partly cloudy,22.96,26.515,88,6.0032,3.091042453
7342,05-05-2018 06:00,summer,No,No,Mist,22.14,25.76,94,0,3.737669618
7343,05-05-2018 07:00,summer,No,No,Clear or partly cloudy,,26.515,88,0,4.465908119
7344,05-05-2018 08:00,summer,No,No,Clear or partly cloudy,23.78,27.275,83,6.0032,5.283203729
7345,05-05-2018 09:00,summer,No,No,Clear or partly cloudy,25.42,29.545,78,7.0015,5.648974238
7346,05-05-2018 10:00,summer,No,No,Clear or partly cloudy,27.06,31.06,65,8.9981,6.068425588
7347,05-05-2018 11:00,summer,No,No,Clear or partly cloudy,28.7,,58,6.0032,6.354370041
7348,05-05-2018 12:00,summer,No,No,Clear or partly cloudy,,33.335,58,7.0015,6.309918278
7349,05-05-2018 13:00,summer,No,No,Clear or partly cloudy,30.34,34.09,55,8.9981,6.261491684
7350,05-05-2018 14:00,summer,No,No,Light snow or rain,28.7,32.575,61,19.9995,6.059123196
7351,05-05-2018 15:00,summer,No,No,Light snow or rain,27.06,31.06,74,12.998,6.293419279
7352,05-05-2018 16:00,summer,No,No,Mist,27.88,31.82,65,26.0027,6.29156914
7353,05-05-2018 17:00,summer,No,No,Mist,27.88,31.82,65,19.9995,6.21860012
7354,05-05-2018 18:00,summer,No,No,Mist,27.06,31.06,69,23.9994,6.073044534
7355,05-05-2018 19:00,summer,No,No,Mist,25.42,29.545,73,22.0028,6.003887067
7356,05-05-2018 20:00,summer,No,No,Clear or partly cloudy,24.6,28.79,78,16.9979,5.733341277
7357,05-05-2018 21:00,summer,No,No,Mist,23.78,27.275,78,15.0013,5.59471138
7358,05-05-2018 22:00,summer,No,No,Mist,23.78,,78,12.998,5.379897354
7359,05-05-2018 23:00,summer,No,No,Mist,,26.515,83,19.0012,5.003946306
7360,06-05-2018 00:00,summer,No,No,Mist,22.96,26.515,83,8.9981,4.8978398
7361,06-05-2018 01:00,summer,No,No,Mist,,25.76,83,15.0013,4.795790546
7362,06-05-2018 02:00,summer,No,No,Mist,,25.76,83,19.0012,4.532599493
7363,06-05-2018 03:00,summer,No,No,Mist,22.14,25.76,83,12.998,3.33220451
7364,06-05-2018 04:00,summer,No,No,Light snow or rain,,25,83,11.0014,2.772588722
7365,06-05-2018 05:00,summer,No,No,Light snow or rain,21.32,25,83,11.0014,2.397895273
7366,06-05-2018 06:00,summer,No,No,Light snow or rain,21.32,25,83,15.0013,2.833213344
7367,06-05-2018 07:00,summer,No,No,Light snow or rain,21.32,25,83,11.0014,3.583518938
7368,06-05-2018 08:00,summer,No,No,Mist,20.5,24.24,88,8.9981,4.736198448
7369,06-05-2018 09:00,summer,No,No,Mist,21.32,25,83,11.0014,5.252273428
7370,06-05-2018 10:00,summer,No,No,Mist,22.14,25.76,77,7.0015,5.80814249
7371,06-05-2018 11:00,summer,No,No,Clear or partly cloudy,22.96,26.515,73,7.0015,6.025865974
7372,06-05-2018 12:00,summer,No,No,Mist,24.6,30.305,64,6.0032,6.324358962
7373,06-05-2018 13:00,summer,No,No,Mist,24.6,30.305,64,0,6.336825731
7374,06-05-2018 14:00,summer,No,No,Mist,24.6,30.305,64,7.0015,6.249975242
7375,06-05-2018 15:00,summer,No,No,Mist,25.42,30.305,61,7.0015,6.34738921
7376,06-05-2018 16:00,summer,No,No,Mist,25.42,30.305,61,0,6.298949247
7377,06-05-2018 17:00,summer,No,No,Mist,,30.305,65,8.9981,6.23636959
7378,06-05-2018 18:00,summer,No,No,Mist,25.42,30.305,61,12.998,6.137727054
7379,06-05-2018 19:00,summer,No,No,Mist,24.6,,64,11.0014,5.948034989
7380,06-05-2018 20:00,summer,No,No,Clear or partly cloudy,24.6,30.305,64,12.998,5.620400866
7381,06-05-2018 21:00,summer,No,No,Clear or partly cloudy,22.96,26.515,73,12.998,5.313205979
7382,06-05-2018 22:00,summer,No,No,Clear or partly cloudy,22.96,26.515,73,11.0014,5.056245805
7383,06-05-2018 23:00,summer,No,No,Clear or partly cloudy,21.32,25,77,12.998,4.624972813
7384,07-05-2018 00:00,summer,No,Yes,Mist,21.32,25,77,8.9981,3.526360525
7385,07-05-2018 01:00,summer,No,Yes,Mist,21.32,25,77,12.998,2.197224577
7386,07-05-2018 02:00,summer,No,Yes,Clear or partly cloudy,20.5,24.24,77,12.998,1.791759469
7387,07-05-2018 03:00,summer,No,Yes,Clear or partly cloudy,20.5,24.24,77,12.998,1.609437912
7388,07-05-2018 04:00,summer,No,Yes,Mist,,22.725,88,8.9981,0.693147181
7389,07-05-2018 05:00,summer,No,Yes,Clear or partly cloudy,18.86,22.725,88,7.0015,3.135494216
7390,07-05-2018 06:00,summer,No,Yes,Clear or partly cloudy,18.86,22.725,88,7.0015,4.955827058
7391,07-05-2018 07:00,summer,No,Yes,Mist,19.68,23.485,82,7.0015,5.953243334
7392,07-05-2018 08:00,summer,No,Yes,Mist,20.5,24.24,82,,6.459904454
7393,07-05-2018 09:00,summer,No,Yes,Mist,20.5,24.24,82,15.0013,5.857933154
7394,07-05-2018 10:00,summer,No,Yes,Mist,21.32,25,77,12.998,5.247024072
7395,07-05-2018 11:00,summer,No,Yes,Mist,22.14,25.76,73,12.998,5.361292166
7396,07-05-2018 12:00,summer,No,Yes,Mist,22.96,26.515,68,15.0013,5.572154032
7397,07-05-2018 13:00,summer,No,Yes,Mist,24.6,31.06,53,22.0028,5.605802066
7398,07-05-2018 14:00,summer,No,Yes,Mist,25.42,31.06,50,23.9994,5.476463552
7399,07-05-2018 15:00,summer,No,Yes,Mist,,31.06,53,19.9995,5.568344504
7400,07-05-2018 16:00,summer,No,Yes,Mist,,31.06,53,26.0027,5.96100534
7401,07-05-2018 17:00,summer,No,Yes,Mist,24.6,31.06,53,22.0028,6.64509097
7402,07-05-2018 18:00,summer,No,Yes,Mist,,31.06,53,23.9994,6.522092798
7403,07-05-2018 19:00,summer,No,Yes,Clear or partly cloudy,,27.275,56,22.0028,6.302618976
7404,07-05-2018 20:00,summer,No,Yes,Clear or partly cloudy,22.14,25.76,52,19.0012,5.777652323
7405,07-05-2018 21:00,summer,No,Yes,Mist,,25.76,45,15.0013,5.509388337
7406,07-05-2018 22:00,summer,No,Yes,Mist,22.14,25.76,45,16.9979,5.153291594
7407,07-05-2018 23:00,summer,No,Yes,Mist,22.14,25.76,45,12.998,4.727387819
7408,08-05-2018 00:00,summer,No,Yes,Mist,21.32,25,52,16.9979,3.63758616
7409,08-05-2018 01:00,summer,No,Yes,Mist,21.32,25,59,15.0013,2.197224577
7410,08-05-2018 02:00,summer,No,Yes,Mist,,25,63,19.9995,2.772588722
7411,08-05-2018 03:00,summer,No,Yes,Mist,21.32,25,68,19.0012,1.791759469
7412,08-05-2018 04:00,summer,No,Yes,Mist,,25,68,22.0028,1.609437912
7413,08-05-2018 05:00,summer,No,Yes,Mist,21.32,25,72,19.0012,2.995732274
7414,08-05-2018 06:00,summer,No,Yes,Clear or partly cloudy,20.5,24.24,77,19.9995,5.105945474
7415,08-05-2018 07:00,summer,No,Yes,Clear or partly cloudy,21.32,25,72,19.0012,6.137727054
7416,08-05-2018 08:00,summer,No,Yes,Mist,22.14,25.76,73,19.9995,6.463029457
7417,08-05-2018 09:00,summer,No,Yes,Mist,22.96,26.515,68,23.9994,5.686975356
7418,08-05-2018 10:00,summer,No,Yes,Mist,23.78,27.275,68,27.9993,5.056245805
7419,08-05-2018 11:00,summer,No,Yes,Mist,24.6,30.305,64,26.0027,5.379897354
7420,08-05-2018 12:00,summer,No,Yes,Mist,25.42,30.305,65,22.0028,5.572154032
7421,08-05-2018 13:00,summer,No,Yes,Light snow or rain,26.24,30.305,65,16.9979,5.38907173
7422,08-05-2018 14:00,summer,No,Yes,Light snow or rain,25.42,30.305,69,22.0028,4.262679877
7423,08-05-2018 15:00,summer,No,Yes,Light snow or rain,25.42,29.545,73,16.9979,4.8978398
7424,08-05-2018 16:00,summer,No,Yes,Light snow or rain,,30.305,73,15.0013,5.963579344
7425,08-05-2018 17:00,summer,No,Yes,Mist,26.24,30.305,69,19.0012,6.575075841
7426,08-05-2018 18:00,summer,No,Yes,Mist,26.24,30.305,69,19.0012,6.56526497
7427,08-05-2018 19:00,summer,No,Yes,Mist,26.24,30.305,69,19.0012,6.126869184
7428,08-05-2018 20:00,summer,No,Yes,Mist,26.24,30.305,69,19.0012,5.710427017
7429,08-05-2018 21:00,summer,No,Yes,Mist,26.24,30.305,65,19.0012,5.407171771
7430,08-05-2018 22:00,summer,No,Yes,Light snow or rain,24.6,28.79,78,16.9979,4.990432587
7431,08-05-2018 23:00,summer,No,Yes,Light snow or rain,24.6,28.79,78,22.0028,4.143134726
7432,09-05-2018 00:00,summer,No,Yes,Mist,23.78,27.275,83,12.998,3.555348061
7433,09-05-2018 01:00,summer,No,Yes,Mist,24.6,28.79,78,16.9979,2.63905733
7434,09-05-2018 02:00,summer,No,Yes,Light snow or rain,22.96,26.515,88,30.0026,0
7435,09-05-2018 03:00,summer,No,Yes,Light snow or rain,22.96,26.515,88,11.0014,0.693147181
7436,09-05-2018 04:00,summer,No,Yes,Light snow or rain,22.96,26.515,88,,1.609437912
7437,09-05-2018 05:00,summer,No,Yes,Mist,22.96,26.515,88,8.9981,3.33220451
7438,09-05-2018 06:00,summer,No,Yes,Mist,22.96,26.515,88,7.0015,4.836281907
7439,09-05-2018 07:00,summer,No,Yes,Mist,22.96,26.515,94,12.998,6.035481433
7440,09-05-2018 08:00,summer,No,Yes,Mist,24.6,28.03,83,8.9981,6.432940093
7441,09-05-2018 09:00,summer,No,Yes,Mist,24.6,28.03,83,0,5.783825182
7442,09-05-2018 10:00,summer,No,Yes,Mist,25.42,30.305,65,16.9979,5.030437921
7443,09-05-2018 11:00,summer,No,Yes,Mist,25.42,31.06,59,19.9995,5.303304908
7444,09-05-2018 12:00,summer,No,Yes,Mist,25.42,31.06,57,15.0013,5.634789603
7445,09-05-2018 13:00,summer,No,Yes,Mist,26.24,31.06,53,16.9979,5.583496309
7446,09-05-2018 14:00,summer,No,Yes,Mist,26.24,31.06,53,16.9979,5.493061443
7447,09-05-2018 15:00,summer,No,Yes,Mist,26.24,31.06,53,7.0015,5.556828062
7448,09-05-2018 16:00,summer,No,Yes,Mist,27.06,31.06,50,12.998,5.877735782
7449,09-05-2018 17:00,summer,No,Yes,Mist,,31.06,53,8.9981,6.558197803
7450,09-05-2018 18:00,summer,No,Yes,Light snow or rain,21.32,25,77,39.0007,5.918893854
7451,09-05-2018 19:00,summer,No,Yes,Light snow or rain,20.5,24.24,77,23.9994,4.584967479
7452,09-05-2018 20:00,summer,No,Yes,Light snow or rain,20.5,24.24,82,15.0013,3.931825633
7453,09-05-2018 21:00,summer,No,Yes,Light snow or rain,20.5,24.24,82,11.0014,3.526360525
7454,09-05-2018 22:00,summer,No,Yes,Light snow or rain,19.68,23.485,82,7.0015,4.204692619
7455,09-05-2018 23:00,summer,No,Yes,Light snow or rain,,23.485,82,12.998,4.007333185
7456,10-05-2018 00:00,summer,No,Yes,Light snow or rain,20.5,24.24,77,11.0014,3.496507561
7457,10-05-2018 01:00,summer,No,Yes,Mist,19.68,23.485,88,8.9981,2.397895273
7458,10-05-2018 02:00,summer,No,Yes,Mist,19.68,23.485,88,7.0015,1.098612289
7459,10-05-2018 03:00,summer,No,Yes,Clear or partly cloudy,18.86,22.725,88,15.0013,1.098612289
7460,10-05-2018 04:00,summer,No,Yes,Clear or partly cloudy,18.86,22.725,77,12.998,0.693147181
7461,10-05-2018 05:00,summer,No,Yes,Clear or partly cloudy,18.86,22.725,72,19.9995,3.17805383
7462,10-05-2018 06:00,summer,No,Yes,Clear or partly cloudy,18.04,21.97,72,15.0013,4.934473933
7463,10-05-2018 07:00,summer,No,Yes,Clear or partly cloudy,18.04,21.97,72,19.9995,5.993961427
7464,10-05-2018 08:00,summer,No,Yes,Clear or partly cloudy,18.86,22.725,67,23.9994,6.445719819
7465,10-05-2018 09:00,summer,No,Yes,Clear or partly cloudy,20.5,24.24,59,31.0009,5.888877958
7466,10-05-2018 10:00,summer,No,Yes,Clear or partly cloudy,20.5,24.24,51,27.9993,5.036952602
7467,10-05-2018 11:00,summer,No,Yes,Clear or partly cloudy,21.32,25,48,35.0008,5.545177444
7468,10-05-2018 12:00,summer,No,Yes,Clear or partly cloudy,21.32,25,48,27.9993,5.605802066
7469,10-05-2018 13:00,summer,No,Yes,Clear or partly cloudy,22.14,25.76,39,30.0026,5.762051383
7470,10-05-2018 14:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,37,27.9993,5.509388337
7471,10-05-2018 15:00,summer,No,Yes,Clear or partly cloudy,22.14,25.76,37,26.0027,5.602118821
7472,10-05-2018 16:00,summer,No,Yes,Clear or partly cloudy,,27.275,30,31.0009,6.042632834
7473,10-05-2018 17:00,summer,No,Yes,Clear or partly cloudy,24.6,31.06,31,26.0027,6.595780514
7474,10-05-2018 18:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,35,35.0008,6.646390515
7475,10-05-2018 19:00,summer,No,Yes,Clear or partly cloudy,22.14,25.76,37,23.9994,6.315358002
7476,10-05-2018 20:00,summer,No,Yes,Clear or partly cloudy,21.32,25,40,22.0028,5.924255797
7477,10-05-2018 21:00,summer,No,Yes,Clear or partly cloudy,,24.24,42,12.998,5.438079309
7478,10-05-2018 22:00,summer,No,Yes,Clear or partly cloudy,20.5,24.24,42,7.0015,5.446737372
7479,10-05-2018 23:00,summer,No,Yes,Clear or partly cloudy,19.68,23.485,48,7.0015,4.905274778
7480,11-05-2018 00:00,summer,No,Yes,Clear or partly cloudy,18.86,22.725,55,7.0015,4.158883083
7481,11-05-2018 01:00,summer,No,Yes,Clear or partly cloudy,18.86,22.725,51,8.9981,3.828641396
7482,11-05-2018 02:00,summer,No,Yes,Clear or partly cloudy,,22.725,44,11.0014,3.433987204
7483,11-05-2018 03:00,summer,No,Yes,Clear or partly cloudy,18.86,22.725,41,19.0012,2.564949357
7484,11-05-2018 04:00,summer,No,Yes,Clear or partly cloudy,17.22,21.21,50,12.998,2.197224577
7485,11-05-2018 05:00,summer,No,Yes,Clear or partly cloudy,,21.21,47,11.0014,3.258096538
7486,11-05-2018 06:00,summer,No,Yes,Clear or partly cloudy,17.22,21.21,50,16.9979,4.905274778
7487,11-05-2018 07:00,summer,No,Yes,Clear or partly cloudy,17.22,21.21,50,16.9979,5.860786223
7488,11-05-2018 08:00,summer,No,Yes,Clear or partly cloudy,18.86,22.725,44,16.9979,6.429719478
7489,11-05-2018 09:00,summer,No,Yes,Clear or partly cloudy,19.68,23.485,41,19.9995,5.774551546
7490,11-05-2018 10:00,summer,No,Yes,Clear or partly cloudy,21.32,25,36,22.0028,5.347107531
7491,11-05-2018 11:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,35,16.9979,5.673323267
7492,11-05-2018 12:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,28,27.9993,5.85220248
7493,11-05-2018 13:00,summer,No,Yes,Clear or partly cloudy,24.6,30.305,26,26.0027,5.894402834
7494,11-05-2018 14:00,summer,No,Yes,Clear or partly cloudy,25.42,30.305,23,15.0013,5.811140993
7495,11-05-2018 15:00,summer,No,Yes,Clear or partly cloudy,25.42,30.305,25,12.998,6.084499413
7496,11-05-2018 16:00,summer,No,Yes,Clear or partly cloudy,25.42,30.305,25,,6.263398263
7497,11-05-2018 17:00,summer,No,Yes,Clear or partly cloudy,26.24,30.305,23,16.9979,6.658011046
7498,11-05-2018 18:00,summer,No,Yes,Clear or partly cloudy,26.24,30.305,23,19.0012,6.390240667
7499,11-05-2018 19:00,summer,No,Yes,Clear or partly cloudy,26.24,30.305,23,16.9979,6.22059017
7500,11-05-2018 20:00,summer,No,Yes,Clear or partly cloudy,25.42,30.305,25,8.9981,5.831882477
7501,11-05-2018 21:00,summer,No,Yes,Clear or partly cloudy,24.6,30.305,28,7.0015,5.598421959
7502,11-05-2018 22:00,summer,No,Yes,Clear or partly cloudy,22.96,26.515,,,5.455321115
7503,11-05-2018 23:00,summer,No,Yes,Clear or partly cloudy,22.14,25.76,37,12.998,5.192956851
7504,12-05-2018 00:00,summer,No,No,Clear or partly cloudy,21.32,25,42,11.0014,4.912654886
7505,12-05-2018 01:00,summer,No,No,Clear or partly cloudy,20.5,24.24,48,0,4.532599493
7506,12-05-2018 02:00,summer,No,No,Clear or partly cloudy,18.86,,59,8.9981,4.025351691
7507,12-05-2018 03:00,summer,No,No,Clear or partly cloudy,19.68,23.485,59,0,3.526360525
7508,12-05-2018 04:00,summer,No,No,Clear or partly cloudy,18.04,21.97,67,7.0015,2.197224577
7509,12-05-2018 05:00,summer,No,No,Clear or partly cloudy,17.22,21.21,67,8.9981,2.564949357
7510,12-05-2018 06:00,summer,No,No,Clear or partly cloudy,17.22,21.21,67,6.0032,3.496507561
7511,12-05-2018 07:00,summer,No,No,Clear or partly cloudy,,21.21,71,8.9981,4.204692619
7512,12-05-2018 08:00,summer,No,No,Clear or partly cloudy,21.32,25,48,0,5.18178355
7513,12-05-2018 09:00,summer,No,No,Clear or partly cloudy,22.14,25.76,49,0,5.814130532
7514,12-05-2018 10:00,summer,No,No,Clear or partly cloudy,22.96,26.515,49,6.0032,6.018593214
7515,12-05-2018 11:00,summer,No,No,Clear or partly cloudy,,31.06,,6.0032,6.257667588
7516,12-05-2018 12:00,summer,No,No,Clear or partly cloudy,26.24,31.06,36,11.0014,6.326149473
7517,12-05-2018 13:00,summer,No,No,Clear or partly cloudy,26.24,31.06,36,12.998,6.490723535
7518,12-05-2018 14:00,summer,No,No,Clear or partly cloudy,27.06,31.06,36,12.998,6.421622268
7519,12-05-2018 15:00,summer,No,No,Clear or partly cloudy,27.88,31.06,24,12.998,6.380122537
7520,12-05-2018 16:00,summer,No,No,Mist,28.7,31.82,21,12.998,6.381816017
7521,12-05-2018 17:00,summer,No,No,Mist,,31.06,36,12.998,6.356107661
7522,12-05-2018 18:00,summer,No,No,Mist,27.06,31.06,31,12.998,6.302618976
7523,12-05-2018 19:00,summer,No,No,Mist,26.24,31.06,36,11.0014,6.084499413
7524,12-05-2018 20:00,summer,No,No,Clear or partly cloudy,,31.06,46,11.0014,5.659482216
